GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AG3001,AHF001,AH3001,AH3002,AH3003,AH3004,AH3005,AH3006
"G3701470","1860","North Carolina","370","Pitt","1470","Pitt","47","1470",16080,0,7480,127,8473,0,,
"G3701490","1860","North Carolina","370","Polk","1490","Polk","47","1490",4043,0,3312,106,620,5,,
"G3701510","1860","North Carolina","370","Randolph","1510","Randolph","47","1510",16793,0,14716,432,1645,0,,
"G3701530","1860","North Carolina","370","Richmond","1530","Richmond","47","1530",11009,0,5211,345,5453,0,,
"G3701550","1860","North Carolina","370","Robeson","1550","Robeson","47","1550",15489,0,8572,1462,5455,0,,
"G3701570","1860","North Carolina","370","Rockingham","1570","Rockingham","47","1570",16746,0,10019,409,6318,0,,
"G3701590","1860","North Carolina","370","Rowan","1590","Rowan","47","1590",14589,0,10523,136,3930,0,,
"G3701610","1860","North Carolina","370","Rutherford","1610","Rutherford","47","1610",11573,0,9059,123,2391,0,,
"G3701630","1860","North Carolina","370","Sampson","1630","Sampson","47","1630",16624,0,9108,488,7028,0,,
"G3701670","1860","North Carolina","370","Stanly","1670","Stanly","47","1670",7801,0,6587,45,1169,0,,
"G3701690","1860","North Carolina","370","Stokes","1690","Stokes","47","1690",10402,0,7847,86,2469,0,,
"G3701710","1860","North Carolina","370","Surry","1710","Surry","47","1710",10380,0,8950,184,1246,0,,
"G3701770","1860","North Carolina","370","Tyrrell","1770","Tyrrell","47","1770",4944,0,3204,143,1597,0,,
"G3701790","1860","North Carolina","370","Union","1790","Union","47","1790",11202,0,8903,53,2246,0,,
"G3701830","1860","North Carolina","370","Wake","1830","Wake","47","1830",28627,4780,16448,1446,10733,0,,
"G3701850","1860","North Carolina","370","Warren","1850","Warren","47","1850",15726,0,4923,402,10401,0,,
"G3701870","1860","North Carolina","370","Washington","1870","Washington","47","1870",6357,0,3593,299,2465,0,,
"G3701890","1860","North Carolina","370","Watauga","1890","Watauga","47","1890",4957,0,4772,81,104,0,,
"G3701910","1860","North Carolina","370","Wayne","1910","Wayne","47","1910",14905,0,8717,737,5451,0,,
"G3701930","1860","North Carolina","370","Wilkes","1930","Wilkes","47","1930",14749,0,13280,261,1208,0,,
"G3701950","1860","North Carolina","370","Wilson","1950","Wilson","47","1950",9720,0,5943,281,3496,0,,
"G3701970","1860","North Carolina","370","Yadkin","1970","Yadkin","47","1970",10714,0,9106,172,1436,0,,
"G3701990","1860","North Carolina","370","Yancey","1990","Yancey","47","1990",8655,0,8226,67,362,0,,
"G3900010","1860","Ohio","390","Adams","0010","Adams","24","10",20309,0,20204,105,0,0,,
"G3900030","1860","Ohio","390","Allen","0030","Allen","24","30",19185,0,19115,70,0,0,,
"G3900050","1860","Ohio","390","Ashland","0050","Ashland","24","50",22951,0,22935,16,0,0,,
"G3900070","1860","Ohio","390","Ashtabula","0070","Ashtabula","24","70",31814,0,31789,25,0,0,,
"G3900090","1860","Ohio","390","Athens","0090","Athens","24","90",21364,0,20976,386,0,2,,
"G3900110","1860","Ohio","390","Auglaize","0110","Auglaize","24","110",17187,0,17123,64,0,0,,
"G3900130","1860","Ohio","390","Belmont","0130","Belmont","24","130",36398,0,35401,997,0,0,,
"G3900150","1860","Ohio","390","Brown","0150","Brown","24","150",29958,2715,28842,1116,0,0,,
"G3900170","1860","Ohio","390","Butler","0170","Butler","24","170",35840,7223,35111,729,0,0,,
"G3900190","1860","Ohio","390","Carroll","0190","Carroll","24","190",15738,0,15697,41,0,0,,
"G3900210","1860","Ohio","390","Champaign","0210","Champaign","24","210",22698,3429,21910,788,0,0,,
"G3900230","1860","Ohio","390","Clark","0230","Clark","24","230",25300,7002,24808,492,0,0,,
"G3900250","1860","Ohio","390","Clermont","0250","Clermont","24","250",33034,0,32201,833,0,0,,
"G3900270","1860","Ohio","390","Clinton","0270","Clinton","24","270",21461,0,20638,823,0,0,,
"G3900290","1860","Ohio","390","Columbiana","0290","Columbiana","24","290",32836,0,32556,280,0,0,,
"G3900310","1860","Ohio","390","Coshocton","0310","Coshocton","24","310",25032,0,25008,24,0,0,,
"G3900330","1860","Ohio","390","Crawford","0330","Crawford","24","330",23881,0,23841,40,0,0,,
"G3900350","1860","Ohio","390","Cuyahoga","0350","Cuyahoga","24","350",78033,43417,77139,894,0,0,,
"G3900370","1860","Ohio","390","Darke","0370","Darke","24","370",26009,0,25528,481,0,0,,
"G3900390","1860","Ohio","390","Defiance","0390","Defiance","24","390",11886,0,11808,78,0,0,,
"G3900410","1860","Ohio","390","Delaware","0410","Delaware","24","410",23902,3889,23771,131,0,0,,
"G3900430","1860","Ohio","390","Erie","0430","Erie","24","430",24474,8408,24325,149,0,0,,
"G3900450","1860","Ohio","390","Fairfield","0450","Fairfield","24","450",30538,4303,30281,257,0,0,,
"G3900470","1860","Ohio","390","Fayette","0470","Fayette","24","470",15935,0,15246,689,0,0,,
"G3900490","1860","Ohio","390","Franklin","0490","Franklin","24","490",50361,18554,48783,1578,0,0,,
"G3900510","1860","Ohio","390","Fulton","0510","Fulton","24","510",14043,0,14034,1,0,8,,
"G3900530","1860","Ohio","390","Gallia","0530","Gallia","24","530",22043,0,20453,1590,0,0,,
"G3900550","1860","Ohio","390","Geauga","0550","Geauga","24","550",15817,0,15810,7,0,0,,
"G3900570","1860","Ohio","390","Greene","0570","Greene","24","570",26197,4658,24722,1475,0,0,,
"G3900590","1860","Ohio","390","Guernsey","0590","Guernsey","24","590",24474,0,24197,277,0,0,,
"G3900610","1860","Ohio","390","Hamilton","0610","Hamilton","24","610",216410,161044,211802,4608,0,0,,
"G3900630","1860","Ohio","390","Hancock","0630","Hancock","24","630",22886,0,22836,50,0,0,,
"G3900650","1860","Ohio","390","Hardin","0650","Hardin","24","650",13570,0,13460,110,0,0,,
"G3900670","1860","Ohio","390","Harrison","0670","Harrison","24","670",19110,0,18953,157,0,0,,
"G3900690","1860","Ohio","390","Henry","0690","Henry","24","690",8901,0,8900,1,0,0,,
"G3900710","1860","Ohio","390","Highland","0710","Highland","24","710",27773,0,26815,958,0,0,,
"G3900730","1860","Ohio","390","Hocking","0730","Hocking","24","730",17057,0,16838,219,0,0,,
"G3900750","1860","Ohio","390","Holmes","0750","Holmes","24","750",20589,0,20584,5,0,0,,
"G3900770","1860","Ohio","390","Huron","0770","Huron","24","770",29616,2839,29537,79,0,0,,
"G3900790","1860","Ohio","390","Jackson","0790","Jackson","24","790",17941,0,17245,696,0,0,,
"G3900810","1860","Ohio","390","Jefferson","0810","Jefferson","24","810",26115,6154,25408,707,0,0,,
"G3900830","1860","Ohio","390","Knox","0830","Knox","24","830",27735,4202,27676,59,0,0,,
"G3900850","1860","Ohio","390","Lake","0850","Lake","24","850",15576,2676,15540,36,0,0,,
"G3900870","1860","Ohio","390","Lawrence","0870","Lawrence","24","870",23249,3691,22564,685,0,0,,
"G3900890","1860","Ohio","390","Licking","0890","Licking","24","890",37011,4675,36868,143,0,0,,
"G3900910","1860","Ohio","390","Logan","0910","Logan","24","910",20996,2599,20341,655,0,0,,
"G3900930","1860","Ohio","390","Lorain","0930","Lorain","24","930",29744,0,29195,549,0,0,,
"G3900950","1860","Ohio","390","Lucas","0950","Lucas","24","950",25831,13768,25553,278,0,0,,
"G3900970","1860","Ohio","390","Madison","0970","Madison","24","970",13015,0,12739,276,0,0,,
"G3900990","1860","Ohio","390","Mahoning","0990","Mahoning","24","990",25894,2759,25832,61,0,1,,
"G3901010","1860","Ohio","390","Marion","1010","Marion","24","1010",15490,0,15444,46,0,0,,
"G3901030","1860","Ohio","390","Medina","1030","Medina","24","1030",22517,0,22479,38,0,0,,
"G3901050","1860","Ohio","390","Meigs","1050","Meigs","24","1050",26534,6480,26243,291,0,0,,
"G3901070","1860","Ohio","390","Mercer","1070","Mercer","24","1070",14104,0,13498,606,0,0,,
"G3901090","1860","Ohio","390","Miami","1090","Miami","24","1090",29959,7259,29157,800,0,2,,
"G3901110","1860","Ohio","390","Monroe","1110","Monroe","24","1110",25741,0,25657,84,0,0,,
"G3901130","1860","Ohio","390","Montgomery","1130","Montgomery","24","1130",52230,20081,51834,395,0,1,,
"G3901150","1860","Ohio","390","Morgan","1150","Morgan","24","1150",22119,0,21976,143,0,0,,
"G3901170","1860","Ohio","390","Morrow","1170","Morrow","24","1170",20445,0,20356,89,0,0,,
"G3901190","1860","Ohio","390","Muskingum","1190","Muskingum","24","1190",44416,9229,43326,1090,0,0,,
"G3901210","1860","Ohio","390","Noble","1210","Noble","24","1210",20751,0,20729,22,0,0,,
"G3901230","1860","Ohio","390","Ottawa","1230","Ottawa","24","1230",7016,0,7016,0,0,0,,
"G3901250","1860","Ohio","390","Paulding","1250","Paulding","24","1250",4945,0,4811,134,0,0,,
"G3901270","1860","Ohio","390","Perry","1270","Perry","24","1270",19678,0,19629,49,0,0,,
"G3901290","1860","Ohio","390","Pickaway","1290","Pickaway","24","1290",23469,4383,22530,939,0,0,,
"G3901310","1860","Ohio","390","Pike","1310","Pike","24","1310",13643,0,12801,842,0,0,,
"G3901330","1860","Ohio","390","Portage","1330","Portage","24","1330",24208,0,24132,76,0,0,,
"G3901350","1860","Ohio","390","Preble","1350","Preble","24","1350",21820,0,21696,124,0,0,,
"G3901370","1860","Ohio","390","Putnam","1370","Putnam","24","1370",12808,0,12802,6,0,0,,
"G3901390","1860","Ohio","390","Richland","1390","Richland","24","1390",31158,4581,31140,18,0,0,,
"G3901410","1860","Ohio","390","Ross","1410","Ross","24","1410",35071,7626,32290,2781,0,0,,
"G3901430","1860","Ohio","390","Sandusky","1430","Sandusky","24","1430",21429,3510,21374,55,0,0,,
"G3901450","1860","Ohio","390","Scioto","1450","Scioto","24","1450",24297,6268,23974,323,0,0,,
"G3901470","1860","Ohio","390","Seneca","1470","Seneca","24","1470",30868,3992,30744,123,0,1,,
"G3901490","1860","Ohio","390","Shelby","1490","Shelby","24","1490",17493,0,16913,580,0,0,,
"G3901510","1860","Ohio","390","Stark","1510","Stark","24","1510",42978,7860,42806,172,0,0,,
"G3901530","1860","Ohio","390","Summit","1530","Summit","24","1530",27344,3477,27251,88,0,5,,
"G3901550","1860","Ohio","390","Trumbull","1550","Trumbull","24","1550",30656,0,30576,80,0,0,,
"G3901570","1860","Ohio","390","Tuscarawas","1570","Tuscarawas","24","1570",32463,0,32393,70,0,0,,
"G3901590","1860","Ohio","390","Union","1590","Union","24","1590",16507,0,16284,223,0,0,,
"G3901610","1860","Ohio","390","Van Wert","1610","Van Wert","24","1610",10238,0,10170,68,0,0,,
"G3901630","1860","Ohio","390","Vinton","1630","Vinton","24","1630",13631,0,13478,153,0,0,,
"G3901650","1860","Ohio","390","Warren","1650","Warren","24","1650",26902,0,26219,676,0,7,,
"G3901670","1860","Ohio","390","Washington","1670","Washington","24","1670",36268,4323,35620,648,0,0,,
"G3901690","1860","Ohio","390","Wayne","1690","Wayne","24","1690",32483,3361,32456,27,0,0,,
"G3901710","1860","Ohio","390","Williams","1710","Williams","24","1710",16633,0,16632,1,0,0,,
"G3901730","1860","Ohio","390","Wood","1730","Wood","24","1730",17886,0,17883,3,0,0,,
"G3901750","1860","Ohio","390","Wyandot","1750","Wyandot","24","1750",15596,0,15551,42,0,3,,
"G4100030","1860","Oregon","410","Benton","0030","Benton","72","30",3074,0,3059,10,0,5,,
"G4100050","1860","Oregon","410","Clackamas","0050","Clackamas","72","50",3466,0,3464,1,0,1,,
"G4100070","1860","Oregon","410","Clatsop","0070","Clatsop","72","70",498,0,496,2,0,0,,
"G4100090","1860","Oregon","410","Columbia","0090","Columbia","72","90",532,0,532,0,0,0,,
"G4100110","1860","Oregon","410","Coos","0110","Coos","72","110",445,0,421,0,0,24,,
"G4100150","1860","Oregon","410","Curry","0150","Curry","72","150",393,0,376,0,0,17,,
"G4100190","1860","Oregon","410","Douglas","0190","Douglas","72","190",3203,0,3167,9,0,27,,
"G4100290","1860","Oregon","410","Jackson","0290","Jackson","72","290",3736,0,3689,42,0,5,,
"G4100330","1860","Oregon","410","Josephine","0330","Josephine","72","330",1623,0,1609,4,0,10,,
"G4100390","1860","Oregon","410","Lane","0390","Lane","72","390",4780,0,4779,1,0,0,,
"G4100430","1860","Oregon","410","Linn","0430","Linn","72","430",6772,0,6763,7,0,2,,
"G4100470","1860","Oregon","410","Marion","0470","Marion","72","470",7088,0,7022,20,0,46,,
"G4100510","1860","Oregon","410","Multnomah","0510","Multnomah","72","510",4150,2874,4126,17,0,7,,
"G4100530","1860","Oregon","410","Polk","0530","Polk","72","530",3625,0,3623,2,0,0,,
"G4100570","1860","Oregon","410","Tillamook","0570","Tillamook","72","570",95,0,95,0,0,0,,
"G4100595","1860","Oregon","410","Umpqua","0595","Umpqua","72","605",1250,0,1242,3,0,5,,
"G4100650","1860","Oregon","410","Wasco","0650","Wasco","72","650",1689,0,1673,9,0,7,,
"G4100670","1860","Oregon","410","Washington","0670","Washington","72","670",2801,0,2780,0,0,21,,
"G4100710","1860","Oregon","410","Yamhill","0710","Yamhill","72","710",3245,0,3244,1,0,0,,
"G4200010","1860","Pennsylvania","420","Adams","0010","Adams","14","10",28006,0,27532,474,0,0,,
"G4200030","1860","Pennsylvania","420","Allegheny","0030","Allegheny","14","30",178831,93359,176102,2725,0,4,,
"G4200050","1860","Pennsylvania","420","Armstrong","0050","Armstrong","14","50",35797,0,35619,178,0,0,,
"G4200070","1860","Pennsylvania","420","Beaver","0070","Beaver","14","70",29140,0,28866,274,0,0,,
"G4200090","1860","Pennsylvania","420","Bedford","0090","Bedford","14","90",26736,0,26242,494,0,0,,
"G4200110","1860","Pennsylvania","420","Berks","0110","Berks","14","110",93818,23162,93321,497,0,0,,
"G4200130","1860","Pennsylvania","420","Blair","0130","Blair","14","130",27829,3591,27546,283,0,0,,
"G4200150","1860","Pennsylvania","420","Bradford","0150","Bradford","14","150",48734,0,48531,203,0,0,,
"G4200170","1860","Pennsylvania","420","Bucks","0170","Bucks","14","170",63578,3314,61959,1618,0,1,,
"G4200190","1860","Pennsylvania","420","Butler","0190","Butler","14","190",35594,0,35538,56,0,0,,
"G4200210","1860","Pennsylvania","420","Cambria","0210","Cambria","14","210",29155,4185,29040,115,0,0,,
"G4200250","1860","Pennsylvania","420","Carbon","0250","Carbon","14","250",21033,2966,21024,9,0,0,,
"G4200270","1860","Pennsylvania","420","Centre","0270","Centre","14","270",27000,0,26739,261,0,0,,
"G4200290","1860","Pennsylvania","420","Chester","0290","Chester","14","290",74578,9643,68671,5907,0,0,,
"G4200310","1860","Pennsylvania","420","Clarion","0310","Clarion","14","310",24988,0,24925,63,0,0,,
"G4200330","1860","Pennsylvania","420","Clearfield","0330","Clearfield","14","330",18759,0,18678,81,0,0,,
"G4200350","1860","Pennsylvania","420","Clinton","0350","Clinton","14","350",17723,3349,17586,137,0,0,,
"G4200370","1860","Pennsylvania","420","Columbia","0370","Columbia","14","370",25065,0,24962,103,0,0,,
"G4200390","1860","Pennsylvania","420","Crawford","0390","Crawford","14","390",48755,3702,48573,182,0,0,,
"G4200410","1860","Pennsylvania","420","Cumberland","0410","Cumberland","14","410",40098,5664,38758,1340,0,0,,
"G4200430","1860","Pennsylvania","420","Dauphin","0430","Dauphin","14","430",46756,13405,45047,1709,0,0,,
"G4200450","1860","Pennsylvania","420","Delaware","0450","Delaware","14","450",30597,4631,28948,1649,0,0,,
"G4200470","1860","Pennsylvania","420","Elk","0470","Elk","14","470",5915,0,5904,11,0,0,,
"G4200490","1860","Pennsylvania","420","Erie","0490","Erie","14","490",49432,9419,49251,181,0,0,,
"G4200510","1860","Pennsylvania","420","Fayette","0510","Fayette","14","510",39909,0,38360,1549,0,0,,
"G4200530","1860","Pennsylvania","420","Forest","0530","Forest","14","530",898,0,898,0,0,0,,
"G4200550","1860","Pennsylvania","420","Franklin","0550","Franklin","14","550",42126,5255,40327,1799,0,0,,
"G4200570","1860","Pennsylvania","420","Fulton","0570","Fulton","14","570",9131,0,9030,101,0,0,,
"G4200590","1860","Pennsylvania","420","Greene","0590","Greene","14","590",24343,0,23816,526,0,1,,
"G4200610","1860","Pennsylvania","420","Huntingdon","0610","Huntingdon","14","610",28100,0,27810,290,0,0,,
"G4200630","1860","Pennsylvania","420","Indiana","0630","Indiana","14","630",33687,0,33501,186,0,0,,
"G4200650","1860","Pennsylvania","420","Jefferson","0650","Jefferson","14","650",18270,0,18189,81,0,0,,
"G4200670","1860","Pennsylvania","420","Juniata","0670","Juniata","14","670",16986,0,16725,261,0,0,,
"G4200710","1860","Pennsylvania","420","Lancaster","0710","Lancaster","14","710",116314,22610,112854,3459,0,1,,
"G4200730","1860","Pennsylvania","420","Lawrence","0730","Lawrence","14","730",22999,0,22897,102,0,0,,
"G4200750","1860","Pennsylvania","420","Lebanon","0750","Lebanon","14","750",31831,4449,31748,83,0,0,,
"G4200770","1860","Pennsylvania","420","Lehigh","0770","Lehigh","14","770",43753,8025,43696,57,0,0,,
"G4200790","1860","Pennsylvania","420","Luzerne","0790","Luzerne","14","790",90244,25606,89794,450,0,0,,
"G4200810","1860","Pennsylvania","420","Lycoming","0810","Lycoming","14","810",37399,5664,37000,399,0,0,,
"G4200830","1860","Pennsylvania","420","McKean","0830","Mckean","14","830",8859,0,8859,0,0,0,,
"G4200850","1860","Pennsylvania","420","Mercer","0850","Mercer","14","850",36856,0,36575,281,0,0,,
"G4200870","1860","Pennsylvania","420","Mifflin","0870","Mifflin","14","870",16340,2638,15925,415,0,0,,
"G4200890","1860","Pennsylvania","420","Monroe","0890","Monroe","14","890",16758,0,16631,127,0,0,,
"G4200910","1860","Pennsylvania","420","Montgomery","0910","Montgomery","14","910",70500,8848,69596,904,0,0,,
"G4200930","1860","Pennsylvania","420","Montour","0930","Montour","14","930",13053,6385,12939,114,0,0,,
"G4200950","1860","Pennsylvania","420","Northampton","0950","Northampton","14","950",47904,11810,47763,141,0,0,,
"G4200970","1860","Pennsylvania","420","Northumberland","0970","Northumberland","14","970",28922,0,28807,115,0,0,,
"G4200990","1860","Pennsylvania","420","Perry","0990","Perry","14","990",22793,0,22674,119,0,0,,
"G4201010","1860","Pennsylvania","420","Philadelphia","1010","Philadelphia","14","1010",565529,565529,543344,22185,0,0,,
